event_id_cnty,event_date,event_type,sub_event_type,latitude,longitude,geo_precision,fatalities
UKR121353,10/25/2022,Battles,Armed clash,47.187,33.4913,2,2
UKR77840,10/24/2022,Battles,Armed clash,48.5956,37.9999,2,0
UKR77992,10/24/2022,Battles,Armed clash,48.5008,37.968,2,0
UKR77997,10/24/2022,Battles,Armed clash,48.7329,38.2154,2,0
UKR78024,10/24/2022,Battles,Armed clash,48.5279,37.9582,2,0
UKR78046,10/24/2022,Battles,Armed clash,47.9425,37.505,2,0
UKR78060,10/24/2022,Battles,Armed clash,48.0595,37.5754,2,0
UKR78006,10/24/2022,Battles,Armed clash,48.559,38.0262,2,0
UKR78235,10/24/2022,Battles,Government regains territory,49.1581,37.9749,1,0
UKR78075,10/24/2022,Battles,Armed clash,48.6969,38.0611,2,0
UKR78098,10/24/2022,Battles,Armed clash,48.8082,38.2588,2,0
UKR78099,10/24/2022,Battles,Armed clash,48.859,38.1962,2,0
UKR78210,10/24/2022,Battles,Government regains territory,49.3114,38.03,1,0
UKR78063,10/24/2022,Battles,Armed clash,48.0971,37.592,2,0
UKR77998,10/24/2022,Battles,Armed clash,48.9259,38.2467,2,0
UKR78140,10/24/2022,Battles,Armed clash,48.6642,38.0949,2,0
UKR78784,10/24/2022,Battles,Armed clash,47.187,33.4913,1,0
UKR78787,10/24/2022,Battles,Armed clash,47.2533,33.5138,1,0
UKR78859,10/24/2022,Battles,Government regains territory,49.1267,37.9703,1,0
UKR78711,10/24/2022,Battles,Armed clash,48.1394,37.7497,1,0
UKR78712,10/24/2022,Battles,Armed clash,48.5019,38.0216,2,0
UKR78781,10/24/2022,Battles,Armed clash,49.0495,38.2179,2,0
UKR78786,10/24/2022,Battles,Armed clash,49.4103,38.1504,2,0
UKR78713,10/24/2022,Battles,Armed clash,48.4503,37.9548,2,0
UKR78777,10/24/2022,Battles,Armed clash,49.5403,37.8941,2,3
UKR78778,10/24/2022,Battles,Armed clash,47.1567,33.2102,1,5
UKR78779,10/24/2022,Battles,Armed clash,49.1318,38.1529,2,10
UKR78782,10/24/2022,Battles,Armed clash,49.6865,37.9286,2,3
UKR78785,10/24/2022,Battles,Armed clash,47.7894,37.4909,2,5
UKR78788,10/24/2022,Battles,Armed clash,47.726,37.4014,2,5
UKR121333,10/24/2022,Battles,Armed clash,47.3635,32.941,2,0
UKR121350,10/24/2022,Battles,Armed clash,47.1771,33.2467,2,5
UKR121351,10/24/2022,Battles,Armed clash,49.5206,37.9822,2,10
UKR78780,10/24/2022,Battles,Armed clash,50.1824,37.6008,2,0
UKR78789,10/24/2022,Battles,Armed clash,50.3958,37.444,2,0
UKR78228,10/24/2022,Battles,Government regains territory,49.4398,37.9069,1,0
UKR78783,10/24/2022,Battles,Armed clash,49.3829,37.8544,2,4
UKR77974,10/23/2022,Battles,Armed clash,48.1394,37.7497,2,0
UKR77980,10/23/2022,Battles,Armed clash,47.9425,37.505,2,0
UKR77981,10/23/2022,Battles,Armed clash,48.0595,37.5754,2,0
UKR77972,10/23/2022,Battles,Armed clash,48.0216,37.0568,2,0
UKR77979,10/23/2022,Battles,Armed clash,48.5279,37.9582,2,0
UKR77988,10/23/2022,Battles,Armed clash,48.0971,37.592,2,0
UKR77989,10/23/2022,Battles,Armed clash,48.6969,38.0611,2,0
UKR78114,10/23/2022,Battles,Armed clash,48.4503,37.9548,2,0
UKR78120,10/23/2022,Battles,Armed clash,48.8082,38.2588,2,0
UKR78773,10/23/2022,Battles,Armed clash,49.0495,38.2179,2,0
UKR78775,10/23/2022,Battles,Armed clash,47.835,37.5668,2,0
UKR78708,10/23/2022,Battles,Armed clash,47.8538,37.4841,2,0
UKR78709,10/23/2022,Battles,Armed clash,48.5019,38.0216,2,0
UKR78710,10/23/2022,Battles,Armed clash,48.8726,38.096,2,0
UKR78707,10/23/2022,Battles,Armed clash,48.559,38.0262,2,0
UKR78774,10/23/2022,Battles,Armed clash,47.2053,37.3214,2,0
UKR78776,10/23/2022,Battles,Armed clash,49.4103,38.1504,2,0
UKR96613,10/23/2022,Battles,Non-state actor overtakes territory,49.5206,37.9822,1,0
UKR78706,10/23/2022,Battles,Armed clash,48.5956,37.9999,1,0
UKR78125,10/23/2022,Battles,Armed clash,47.2533,33.5138,2,4
UKR121348,10/23/2022,Battles,Armed clash,47.1567,33.2102,2,3
UKR121349,10/23/2022,Battles,Armed clash,47.187,33.4913,2,3
UKR77976,10/23/2022,Battles,Armed clash,50.1824,37.6008,2,0
UKR77990,10/23/2022,Battles,Armed clash,50.3958,37.444,2,0
UKR77961,10/22/2022,Battles,Armed clash,48.6642,38.0949,2,0
UKR77970,10/22/2022,Battles,Armed clash,48.4503,37.9548,2,0
UKR77969,10/22/2022,Battles,Armed clash,48.5019,38.0216,2,0
UKR77963,10/22/2022,Battles,Armed clash,48.559,38.0262,2,0
UKR77964,10/22/2022,Battles,Armed clash,47.9425,37.505,2,0
UKR77959,10/22/2022,Battles,Armed clash,48.5956,37.9999,2,0
UKR77971,10/22/2022,Battles,Armed clash,48.6969,38.0611,2,0
UKR77962,10/22/2022,Battles,Armed clash,48.9259,38.2467,2,0
UKR78771,10/22/2022,Battles,Armed clash,49.2712,38.0225,2,0
UKR78772,10/22/2022,Battles,Armed clash,49.0969,37.9631,2,0
UKR78769,10/22/2022,Battles,Armed clash,49.1318,38.1529,2,0
UKR78045,10/22/2022,Battles,Armed clash,47.8538,37.4841,2,4
UKR78770,10/22/2022,Battles,Armed clash,49.5206,37.9822,2,5
UKR121339,10/22/2022,Battles,Armed clash,47.1567,33.2102,2,2
UKR121340,10/22/2022,Battles,Armed clash,47.1771,33.2467,2,2
UKR121341,10/22/2022,Battles,Armed clash,47.1271,33.3989,2,2
UKR121342,10/22/2022,Battles,Armed clash,47.7509,37.2993,2,3
UKR121343,10/22/2022,Battles,Armed clash,49.1267,37.9703,2,5
UKR121344,10/22/2022,Battles,Armed clash,47.187,33.4913,2,2
UKR121345,10/22/2022,Battles,Armed clash,47.835,37.5668,2,3
UKR121346,10/22/2022,Battles,Armed clash,47.1295,33.5357,2,2
UKR121347,10/22/2022,Battles,Armed clash,49.0173,37.9613,2,5
UKR77758,10/21/2022,Battles,Armed clash,48.5956,37.9999,2,0
UKR77768,10/21/2022,Battles,Armed clash,47.9425,37.505,2,0
UKR77771,10/21/2022,Battles,Armed clash,48.5019,38.0216,2,0
UKR77772,10/21/2022,Battles,Armed clash,48.5517,38.0205,2,0
UKR77803,10/21/2022,Battles,Armed clash,50.1852,36.6755,2,0
UKR78633,10/21/2022,Battles,Armed clash,48.5956,37.9999,1,0
UKR77950,10/21/2022,Battles,Armed clash,47.9163,37.4631,2,0
UKR77946,10/21/2022,Battles,Armed clash,48.0595,37.5754,2,0
UKR77958,10/21/2022,Battles,Armed clash,49.4103,38.1504,2,0
UKR77949,10/21/2022,Battles,Armed clash,48.2737,37.9725,2,0
UKR77985,10/21/2022,Battles,Non-state actor overtakes territory,47.2217,33.5799,1,0
UKR78553,10/21/2022,Battles,Armed clash,47.2407,33.1931,2,120
UKR78004,10/21/2022,Battles,Armed clash,47.187,33.4913,1,2
UKR78539,10/21/2022,Battles,Armed clash,47.1295,33.5357,2,1
UKR78568,10/21/2022,Battles,Armed clash,47.834,36.8146,2,10
UKR77760,10/21/2022,Battles,Armed clash,48.7329,38.2154,2,0
UKR77765,10/21/2022,Battles,Armed clash,48.559,38.0262,2,0
UKR77773,10/21/2022,Battles,Armed clash,48.4503,37.9548,2,0
UKR77774,10/21/2022,Battles,Armed clash,48.0971,37.592,2,0
UKR77777,10/21/2022,Battles,Armed clash,48.6969,38.0611,2,0
UKR77796,10/21/2022,Battles,Armed clash,49.5953,36.4655,2,0
UKR77804,10/21/2022,Battles,Armed clash,49.8864,38.0268,2,0
UKR77816,10/21/2022,Battles,Armed clash,48.8769,38.2726,2,0
UKR121400,10/21/2022,Battles,Armed clash,47.2235,32.5117,2,0
UKR121404,10/21/2022,Battles,Armed clash,49.5206,37.9822,2,10
UKR121405,10/21/2022,Battles,Armed clash,47.1722,33.2834,2,2
UKR121406,10/21/2022,Battles,Armed clash,47.1567,33.2102,2,2
UKR121407,10/21/2022,Battles,Armed clash,46.7379,32.2037,2,2
UKR121408,10/21/2022,Battles,Armed clash,47.1221,33.7705,2,1
UKR121413,10/21/2022,Battles,Armed clash,49.1318,38.1529,2,10
UKR77769,10/21/2022,Battles,Armed clash,48.2468,37.6976,2,0
UKR77723,10/20/2022,Battles,Armed clash,48.567,39.3171,3,60
UKR77666,10/20/2022,Battles,Armed clash,48.5956,37.9999,2,0
UKR77677,10/20/2022,Battles,Armed clash,47.9425,37.505,2,0
UKR77686,10/20/2022,Battles,Armed clash,47.9163,37.4631,2,0
UKR77684,10/20/2022,Battles,Armed clash,48.5517,38.0205,2,0
UKR77721,10/20/2022,Battles,Armed clash,48.9259,38.2467,2,0
UKR77710,10/20/2022,Battles,Armed clash,46.8415,33.4284,2,0
UKR78533,10/20/2022,Battles,Armed clash,48.559,38.0262,2,0
UKR77932,10/20/2022,Battles,Armed clash,49.8368,37.7329,1,0
UKR77693,10/20/2022,Battles,Armed clash,47.834,36.8146,2,40
UKR77695,10/20/2022,Battles,Armed clash,48.0902,37.8253,1,0
UKR96581,10/20/2022,Battles,Armed clash,47.2407,33.1931,2,5
UKR96582,10/20/2022,Battles,Armed clash,47.1557,33.1031,2,5
UKR77938,10/20/2022,Battles,Armed clash,48.4005,37.9708,1,0
UKR77936,10/20/2022,Battles,Armed clash,48.253,37.6826,2,0
UKR77939,10/20/2022,Battles,Armed clash,48.3319,37.8358,2,0
UKR77942,10/20/2022,Battles,Armed clash,48.2489,37.7875,2,0
UKR77625,10/19/2022,Battles,Armed clash,48.567,39.3171,3,50
UKR77547,10/19/2022,Battles,Armed clash,48.6642,38.0949,2,0
UKR77563,10/19/2022,Battles,Armed clash,48.006,37.5097,2,0
UKR77567,10/19/2022,Battles,Armed clash,47.9425,37.505,2,0
UKR77569,10/19/2022,Battles,Armed clash,48.0595,37.5754,2,0
UKR77549,10/19/2022,Battles,Armed clash,48.7329,38.2154,2,0
UKR77574,10/19/2022,Battles,Armed clash,48.5517,38.0205,2,0
UKR77562,10/19/2022,Battles,Armed clash,48.5279,37.9582,2,0
UKR77571,10/19/2022,Battles,Armed clash,47.8538,37.4841,2,0
UKR77583,10/19/2022,Battles,Armed clash,48.8082,38.2588,2,0
UKR77584,10/19/2022,Battles,Armed clash,49.0969,37.9631,2,0
UKR77585,10/19/2022,Battles,Armed clash,49.0173,37.9613,2,0
UKR77589,10/19/2022,Battles,Armed clash,47.7789,37.2481,2,0
UKR78531,10/19/2022,Battles,Armed clash,49.4103,38.1504,2,0
UKR77930,10/19/2022,Battles,Armed clash,48.6969,38.0611,1,0
UKR77544,10/19/2022,Battles,Armed clash,48.5956,37.9999,2,0
UKR78490,10/19/2022,Battles,Armed clash,47.187,33.4913,2,0
UKR77641,10/19/2022,Battles,Armed clash,47.4987,34.6574,1,0
UKR77618,10/19/2022,Battles,Armed clash,47.2217,33.5799,2,6
UKR78525,10/19/2022,Battles,Armed clash,49.4689,37.9059,2,4
UKR78526,10/19/2022,Battles,Armed clash,47.1295,33.5357,2,4
UKR122162,10/19/2022,Battles,Armed clash,47.0794,33.5255,2,3
UKR78487,10/19/2022,Battles,Armed clash,49.4233,37.903,2,0
UKR77460,10/18/2022,Battles,Armed clash,47.9425,37.505,2,0
UKR77464,10/18/2022,Battles,Armed clash,48.0595,37.5754,2,0
UKR77469,10/18/2022,Battles,Armed clash,48.5517,38.0205,2,0
UKR77468,10/18/2022,Battles,Armed clash,48.5019,38.0216,2,0
UKR77514,10/18/2022,Battles,Armed clash,48.9259,38.2467,2,0
UKR77467,10/18/2022,Battles,Armed clash,47.8538,37.4841,2,0
UKR77447,10/18/2022,Battles,Armed clash,48.5956,37.9999,2,0
UKR77448,10/18/2022,Battles,Armed clash,48.6642,38.0949,2,0
UKR77471,10/18/2022,Battles,Armed clash,48.0971,37.592,2,0
UKR77475,10/18/2022,Battles,Armed clash,48.6969,38.0611,2,0
UKR77499,10/18/2022,Battles,Armed clash,49.6407,37.9048,2,0
UKR78478,10/18/2022,Battles,Armed clash,47.1567,33.2102,2,0
UKR78481,10/18/2022,Battles,Armed clash,49.4103,38.1504,1,0
UKR78483,10/18/2022,Battles,Armed clash,46.8288,32.4175,2,0
UKR77937,10/18/2022,Battles,Non-state actor overtakes territory,49.8368,37.7329,1,0
UKR77927,10/18/2022,Battles,Armed clash,48.5279,37.9582,2,0
UKR77925,10/18/2022,Battles,Armed clash,48.559,38.0262,2,0
UKR77928,10/18/2022,Battles,Armed clash,47.2217,33.5799,2,0
UKR77489,10/18/2022,Battles,Armed clash,49.8502,37.6826,2,0
UKR78516,10/18/2022,Battles,Armed clash,49.3768,37.9619,2,3
UKR121952,10/18/2022,Battles,Armed clash,49.5858,37.7083,2,0
UKR77459,10/18/2022,Battles,Armed clash,48.4005,37.9708,2,0
UKR77500,10/18/2022,Battles,Armed clash,50.2999,36.8449,2,0
UKR77466,10/18/2022,Battles,Armed clash,48.2468,37.6976,2,0
UKR77465,10/18/2022,Battles,Armed clash,48.3319,37.8358,2,0
UKR77361,10/17/2022,Battles,Armed clash,48.5956,37.9999,2,3
UKR77362,10/17/2022,Battles,Armed clash,48.6642,38.0949,2,0
UKR77374,10/17/2022,Battles,Armed clash,48.006,37.5097,2,0
UKR77377,10/17/2022,Battles,Armed clash,47.9425,37.505,2,0
UKR77384,10/17/2022,Battles,Armed clash,47.9163,37.4631,2,0
UKR77379,10/17/2022,Battles,Armed clash,48.0595,37.5754,2,0
UKR77383,10/17/2022,Battles,Armed clash,48.0971,37.592,2,0
UKR77371,10/17/2022,Battles,Armed clash,48.559,38.0262,2,0
UKR77388,10/17/2022,Battles,Armed clash,48.8082,38.2588,2,0
UKR77372,10/17/2022,Battles,Armed clash,48.5279,37.9582,2,0
UKR77394,10/17/2022,Battles,Armed clash,49.8554,37.9489,2,0
UKR77915,10/17/2022,Battles,Armed clash,49.0173,37.9613,1,0
UKR77896,10/17/2022,Battles,Armed clash,48.5517,38.0205,2,0
UKR78436,10/17/2022,Battles,Armed clash,47.2407,33.1931,2,0
UKR78455,10/17/2022,Battles,Armed clash,48.6707,38.1502,2,0
UKR77892,10/17/2022,Battles,Armed clash,47.8538,37.4841,2,0
UKR77923,10/17/2022,Battles,Armed clash,47.1478,37.7881,2,0
UKR77888,10/17/2022,Battles,Armed clash,48.7561,38.2518,2,0
UKR77913,10/17/2022,Battles,Armed clash,48.6969,38.0611,2,0
UKR120831,10/17/2022,Battles,Armed clash,47.1567,33.2102,2,10
UKR77376,10/17/2022,Battles,Armed clash,48.4005,37.9708,2,0
UKR77269,10/16/2022,Battles,Armed clash,48.5956,37.9999,2,0
UKR77278,10/16/2022,Battles,Armed clash,48.2067,37.7244,2,0
UKR77301,10/16/2022,Battles,Armed clash,48.096,37.6666,2,0
UKR77280,10/16/2022,Battles,Armed clash,47.9425,37.505,2,0
UKR77295,10/16/2022,Battles,Armed clash,48.8082,38.2588,2,0
UKR77297,10/16/2022,Battles,Armed clash,49.0173,37.9613,2,0
UKR77282,10/16/2022,Battles,Armed clash,47.8538,37.4841,2,0
UKR77270,10/16/2022,Battles,Armed clash,48.6642,38.0949,2,0
UKR77884,10/16/2022,Battles,Armed clash,48.7561,38.2518,2,0
UKR77294,10/16/2022,Battles,Armed clash,48.6969,38.0611,2,0
UKR121338,10/16/2022,Battles,Armed clash,47.1567,33.2102,2,10
UKR77279,10/16/2022,Battles,Armed clash,48.4005,37.9708,2,0
UKR77159,10/15/2022,Battles,Armed clash,48.5956,37.9999,2,1
UKR77170,10/15/2022,Battles,Armed clash,48.2067,37.7244,2,0
UKR77171,10/15/2022,Battles,Armed clash,47.9425,37.505,2,0
UKR77182,10/15/2022,Battles,Armed clash,48.0971,37.592,2,0
UKR77175,10/15/2022,Battles,Armed clash,48.0595,37.5754,2,0
UKR77177,10/15/2022,Battles,Armed clash,49.1267,37.9703,2,0
UKR77194,10/15/2022,Battles,Armed clash,48.7065,38.1486,2,0
UKR77189,10/15/2022,Battles,Armed clash,48.8082,38.2588,2,0
UKR77183,10/15/2022,Battles,Armed clash,47.9163,37.4631,2,0
UKR77188,10/15/2022,Battles,Armed clash,48.6969,38.0611,2,0
UKR77190,10/15/2022,Battles,Armed clash,49.0173,37.9613,2,0
UKR77179,10/15/2022,Battles,Armed clash,48.5517,38.0205,2,0
UKR77160,10/15/2022,Battles,Armed clash,48.6642,38.0949,2,0
UKR77893,10/15/2022,Battles,Non-state actor overtakes territory,49.0173,37.9613,1,0
UKR77875,10/15/2022,Battles,Armed clash,48.559,38.0262,2,0
UKR77876,10/15/2022,Battles,Armed clash,47.8538,37.4841,2,0
UKR77877,10/15/2022,Battles,Armed clash,49.0969,37.9631,2,0
UKR77174,10/15/2022,Battles,Armed clash,47.8195,36.8092,2,5
UKR77192,10/15/2022,Battles,Armed clash,47.834,36.8146,2,5
UKR77197,10/15/2022,Battles,Armed clash,49.5403,37.8941,2,10
UKR78419,10/15/2022,Battles,Armed clash,46.8415,33.4284,2,2
UKR78425,10/15/2022,Battles,Armed clash,47.1771,33.2467,2,2
UKR78430,10/15/2022,Battles,Armed clash,47.172,33.3349,2,2
UKR120823,10/15/2022,Battles,Armed clash,47.0191,33.0024,2,4
UKR120824,10/15/2022,Battles,Armed clash,46.8593,32.3848,2,2
UKR120825,10/15/2022,Battles,Armed clash,46.8288,32.4175,2,2
UKR120826,10/15/2022,Battles,Armed clash,47.1271,33.3989,2,5
UKR120827,10/15/2022,Battles,Armed clash,47.187,33.4913,2,5
UKR76205,10/14/2022,Battles,Armed clash,48.0464,37.9693,2,0
UKR76180,10/14/2022,Battles,Armed clash,47.8538,37.4841,2,0
UKR76171,10/14/2022,Battles,Armed clash,48.6642,38.0949,2,0
UKR76187,10/14/2022,Battles,Armed clash,48.7065,38.1486,2,0
UKR76175,10/14/2022,Battles,Armed clash,47.479,37.4015,2,50
UKR76173,10/14/2022,Battles,Armed clash,48.7329,38.2154,2,0
UKR76170,10/14/2022,Battles,Armed clash,48.5956,37.9999,2,0
UKR76172,10/14/2022,Battles,Armed clash,48.7561,38.2518,2,0
UKR76184,10/14/2022,Battles,Armed clash,49.0969,37.9631,2,0
UKR76177,10/14/2022,Battles,Armed clash,48.006,37.5097,2,0
UKR76178,10/14/2022,Battles,Armed clash,47.9425,37.505,2,0
UKR76183,10/14/2022,Battles,Armed clash,48.8082,38.2588,2,0
UKR76174,10/14/2022,Battles,Armed clash,48.559,38.0262,2,0
UKR76185,10/14/2022,Battles,Armed clash,46.7504,32.9513,2,50
UKR76176,10/14/2022,Battles,Armed clash,47.4116,36.4152,2,0
UKR76186,10/14/2022,Battles,Armed clash,47.2552,35.7124,2,50
UKR76188,10/14/2022,Battles,Armed clash,46.6128,31.5498,2,0
UKR76179,10/14/2022,Battles,Armed clash,48.0595,37.5754,2,0
UKR76831,10/14/2022,Battles,Armed clash,48.5019,38.0216,2,0
UKR76833,10/14/2022,Battles,Armed clash,48.0961,37.7214,2,0
UKR76849,10/14/2022,Battles,Armed clash,47.834,36.8146,2,0
UKR77145,10/14/2022,Battles,Armed clash,48.7455,38.1514,1,0
UKR77148,10/14/2022,Battles,Armed clash,47.187,33.4913,2,0
UKR77149,10/14/2022,Battles,Armed clash,47.1557,33.1031,1,0
UKR77144,10/14/2022,Battles,Armed clash,48.6678,38.1247,1,0
UKR76843,10/14/2022,Battles,Armed clash,49.0173,37.9613,2,4
UKR77146,10/14/2022,Battles,Armed clash,47.1771,33.2467,2,4
UKR120801,10/14/2022,Battles,Armed clash,49.2265,37.9863,2,2
UKR120808,10/14/2022,Battles,Armed clash,49.1267,37.9703,2,2
UKR120811,10/14/2022,Battles,Armed clash,49.3612,37.9578,2,2
UKR120821,10/14/2022,Battles,Armed clash,47.1879,33.7807,2,3
UKR120822,10/14/2022,Battles,Armed clash,47.172,33.3349,2,3
UKR76182,10/14/2022,Battles,Armed clash,47.5673,35.7858,2,0
UKR76166,10/13/2022,Battles,Armed clash,48.5517,38.0205,2,0
UKR76161,10/13/2022,Battles,Armed clash,48.5956,37.9999,2,0
UKR76169,10/13/2022,Battles,Armed clash,48.7455,38.1514,2,0
UKR76165,10/13/2022,Battles,Armed clash,48.5019,38.0216,2,0
UKR76162,10/13/2022,Battles,Armed clash,48.559,38.0262,2,0
UKR76163,10/13/2022,Battles,Armed clash,48.0595,37.5754,2,0
UKR76167,10/13/2022,Battles,Armed clash,47.1557,33.1031,2,0
UKR76164,10/13/2022,Battles,Armed clash,47.2217,33.5799,2,0
UKR76740,10/13/2022,Battles,Armed clash,48.6642,38.0949,2,0
UKR76764,10/13/2022,Battles,Armed clash,47.9425,37.505,2,0
UKR77127,10/13/2022,Battles,Armed clash,48.4503,37.9548,1,0
UKR77134,10/13/2022,Battles,Armed clash,47.1722,33.2834,2,0
UKR77135,10/13/2022,Battles,Armed clash,47.1744,33.4237,2,0
UKR77126,10/13/2022,Battles,Non-state actor overtakes territory,48.5517,38.0205,1,0
UKR77125,10/13/2022,Battles,Non-state actor overtakes territory,48.559,38.0262,1,0
UKR76168,10/13/2022,Battles,Armed clash,49.0969,37.9631,2,2
UKR77128,10/13/2022,Battles,Government regains territory,49.8554,37.9489,1,2
UKR77129,10/13/2022,Battles,Armed clash,49.6312,37.9063,2,1
UKR77130,10/13/2022,Battles,Armed clash,49.5741,37.9163,1,1
UKR77131,10/13/2022,Battles,Armed clash,49.6865,37.9286,2,1
UKR77132,10/13/2022,Battles,Government regains territory,49.5693,37.8295,1,1
UKR77133,10/13/2022,Battles,Government regains territory,49.5959,37.8752,1,1
UKR77136,10/13/2022,Battles,Armed clash,47.1771,33.2467,2,4
UKR121336,10/13/2022,Battles,Armed clash,47.1879,33.7807,2,3
UKR121337,10/13/2022,Battles,Armed clash,47.187,33.4913,2,3
UKR76160,10/12/2022,Battles,Armed clash,47.1557,33.1031,2,10
UKR76208,10/12/2022,Battles,Armed clash,48.567,39.3171,3,55
UKR76154,10/12/2022,Battles,Armed clash,48.006,37.5097,2,0
UKR76150,10/12/2022,Battles,Armed clash,48.5956,37.9999,2,0
UKR76152,10/12/2022,Battles,Armed clash,48.559,38.0262,2,0
UKR76151,10/12/2022,Battles,Armed clash,48.6642,38.0949,2,0
UKR76156,10/12/2022,Battles,Armed clash,49.1267,37.9703,2,0
UKR76157,10/12/2022,Battles,Armed clash,48.4503,37.9548,2,0
UKR76158,10/12/2022,Battles,Armed clash,48.6969,38.0611,2,0
UKR76159,10/12/2022,Battles,Armed clash,48.8082,38.2588,2,0
UKR76708,10/12/2022,Battles,Armed clash,48.0971,37.592,2,0
UKR77106,10/12/2022,Battles,Armed clash,49.6407,37.9048,2,0
UKR77124,10/12/2022,Battles,Armed clash,47.7807,36.6353,2,0
UKR77105,10/12/2022,Battles,Armed clash,49.8502,37.6826,2,0
UKR77109,10/12/2022,Battles,Armed clash,49.7926,37.7619,2,0
UKR77116,10/12/2022,Battles,Government regains territory,47.2455,33.5972,1,0
UKR77104,10/12/2022,Battles,Armed clash,48.744,38.0521,2,0
UKR77118,10/12/2022,Battles,Government regains territory,47.2533,33.5138,1,0
UKR77114,10/12/2022,Battles,Government regains territory,47.2217,33.5799,1,0
UKR77117,10/12/2022,Battles,Government regains territory,47.2636,33.5554,1,0
UKR77110,10/12/2022,Battles,Government regains territory,47.2621,33.6591,1,0
UKR77108,10/12/2022,Battles,Armed clash,49.5959,37.8752,2,0
UKR77119,10/12/2022,Battles,Armed clash,49.5206,37.9822,2,0
UKR77122,10/12/2022,Battles,Armed clash,47.4987,34.6574,2,0
UKR76696,10/12/2022,Battles,Armed clash,48.0595,37.5754,2,0
UKR76153,10/12/2022,Battles,Armed clash,47.1391,33.151,2,4
UKR77107,10/12/2022,Battles,Armed clash,49.6865,37.9286,2,5
UKR121398,10/12/2022,Battles,Armed clash,47.7022,33.9269,2,0
UKR121399,10/12/2022,Battles,Armed clash,49.9842,34.2138,2,0
UKR121402,10/12/2022,Battles,Armed clash,48.6213,38.3072,2,5
UKR121403,10/12/2022,Battles,Armed clash,49.4689,37.9059,2,5
UKR121409,10/12/2022,Battles,Armed clash,49.6312,37.9063,2,5
UKR121410,10/12/2022,Battles,Armed clash,46.7379,32.2037,2,2
UKR121411,10/12/2022,Battles,Armed clash,47.1722,33.2834,2,2
UKR121412,10/12/2022,Battles,Armed clash,47.187,33.4913,2,2
UKR76155,10/12/2022,Battles,Armed clash,48.4005,37.9708,2,0
UKR76144,10/11/2022,Battles,Armed clash,48.5956,37.9999,2,0
UKR76145,10/11/2022,Battles,Armed clash,48.6642,38.0949,2,0
UKR76146,10/11/2022,Battles,Armed clash,48.006,37.5097,2,0
UKR76148,10/11/2022,Battles,Armed clash,48.0971,37.592,2,0
UKR76149,10/11/2022,Battles,Armed clash,48.6969,38.0611,2,0
UKR76618,10/11/2022,Battles,Armed clash,48.174,37.7863,2,0
UKR76628,10/11/2022,Battles,Armed clash,48.0595,37.5754,2,0
UKR77089,10/11/2022,Battles,Non-state actor overtakes territory,49.1267,37.9703,1,0
UKR77087,10/11/2022,Battles,Armed clash,48.744,38.0521,2,0
UKR77099,10/11/2022,Battles,Armed clash,47.172,33.3349,2,0
UKR77091,10/11/2022,Battles,Armed clash,47.7949,37.5521,2,0
UKR77092,10/11/2022,Battles,Non-state actor overtakes territory,49.0173,37.9613,1,0
UKR77086,10/11/2022,Battles,Armed clash,47.7509,37.2993,2,0
UKR77096,10/11/2022,Battles,Armed clash,47.1567,33.2102,2,0
UKR77101,10/11/2022,Battles,Non-state actor overtakes territory,49.1581,37.9749,1,0
UKR77095,10/11/2022,Battles,Armed clash,47.1744,33.4237,2,0
UKR77090,10/11/2022,Battles,Armed clash,48.2737,37.9725,2,0
UKR77088,10/11/2022,Battles,Armed clash,47.7315,37.036,2,0
UKR77102,10/11/2022,Battles,Armed clash,49.4689,37.9059,2,0
